timestamp,RV_MA_1hr,RV_MA_3hr,RV_MA_12hr,vol_future,active_sending_addresses,active_receiving_addresses,exchange_withdrawing_count,transaction_count,fail_rate_percent,open,low,high,close,hourly_return,onchain_volume_usd_log,avg_gas_fee_usd_log,avg_priority_fee_usd_log,staking_inflow_log,exchange_depositing_count_log,exchange_netflow_usd_log,whale_net_usd,whale_net_usd_24h,whale_burst_flag,etow_usd_log,etow_coins_log,whale_txn_count_log,wtoe_usd_log,wtoe_coins_log,btc_to_eth_spill
2024-11-05 22:00:00+00:00,0.0037716985874453,0.0077297692593652,0.0059908440407051,0.0051619668813586,21154,12420,7068,45427,0.9500023131445092,2418.05,2410.85,2430.73,2429.85,0.0042727528947728,18.977184469615068,1.009734720284637,1.124469063495318,8.22040309993373,8.19063168090354,-16.130686978382304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4772604826758946
2024-11-05 23:00:00+00:00,0.0057871585468999,0.0065066688292463,0.0062798202615298,0.0130910593070471,21026,12049,6112,44125,0.3617228059748775,2435.49,2423.72,2439.39,2424.7,-0.0021217216557583,18.893603493457896,0.8898211867260973,0.8150746841170164,8.20303024171486,8.31164394850298,16.297090447295997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4169894302807947
2024-11-06 00:00:00+00:00,0.0051619668813586,0.0049069413385679,0.0064437322850814,0.0128318083272918,19503,11162,6836,44244,0.5378714794646955,2425.16,2424.34,2491.33,2491.33,0.027108899026291,18.821302352694172,1.3486898414166222,1.4920983442746676,5.407171771460119,7.745435610274381,-16.71507089786867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6398669645445348
2024-11-06 01:00:00+00:00,0.0130910593070471,0.0080133949117685,0.0072216535018239,0.0180987427084193,19274,11822,7801,45658,1.3871444590764477,2486.27,2476.43,2507.83,2482.81,-0.0034257211627536,19.24808234344339,1.5211555081294326,1.6933353353539091,7.756623334538858,7.582229194276461,15.805024677815338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6237003392380442
2024-11-06 02:00:00+00:00,0.0128318083272918,0.0103616115052325,0.0080978346205787,0.0214405170829687,19209,11961,8259,46758,1.7608924881108607,2484.94,2480.4,2569.86,2562.02,0.0314050265854231,19.431391547968587,1.5744470308465266,1.7094970788600032,4.859812404361672,7.522400231387125,16.602582215124052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6698454633772978
2024-11-06 03:00:00+00:00,0.0180987427084193,0.0146738701142527,0.0089281755039776,0.0082161399690603,20868,12771,9285,48973,1.057608565685806,2573.8,2573.8,2622.62,2582.58,0.0079928894212879,19.987403128192316,1.816380413944749,2.038909028759867,3.49650756146648,7.884199933676039,17.103886099258077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7033409109669239
2024-11-06 04:00:00+00:00,0.0214405170829687,0.0174570227062265,0.0099085238876498,0.0111361361130891,20651,11975,7742,46476,1.4503468916982376,2579.85,2577.11,2601.21,2590.58,0.0030928895983536,19.80229935957633,1.7068741310634468,1.866545229264618,4.859812404361672,7.983098940710892,18.24666365013553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7680706758064444
2024-11-06 05:00:00+00:00,0.0082161399690603,0.0159184665868161,0.0099243988222452,0.0118547200684034,20077,11555,7691,45570,0.9500023131445092,2591.29,2567.34,2592.76,2592.76,0.0008411565239932,19.22620466704318,1.6643664901489392,1.972199083502575,5.081404364984463,7.748028524432376,14.243565344334726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7720093098462485
2024-11-06 06:00:00+00:00,0.0111361361130891,0.013597597721706,0.0103125943415923,0.0157323302696497,20757,12096,8464,47938,-0.0717954421886161,2595.11,2588.35,2619.86,2589.99,-0.0010689306888248,19.046438535613824,1.7032006814092964,1.9750947798883485,4.859812404361672,7.725771441587952,16.245168918078413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.649936231591646
2024-11-06 07:00:00+00:00,0.0118547200684034,0.0104023320501842,0.0109006297318861,0.0133100948627801,20830,12448,8399,49049,0.3617228059748775,2587.39,2585.1,2633.6,2606.44,0.0063312908863018,19.960493488232224,1.7346417823005815,1.9679131494509543,6.1070228877422545,7.62657020629066,17.816486432045792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4603570347658628
2024-11-06 08:00:00+00:00,0.0157323302696497,0.0129077288170474,0.0114236189345855,0.0102264736732205,22205,13587,9373,50719,0.692567706522777,2593.13,2572.81,2599.03,2597.91,-0.0032780299704073,19.98378962370929,1.657501595293613,1.7239134069505075,7.417580402414544,7.983781068977451,17.626001138052942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45497452337840105
2024-11-06 09:00:00+00:00,0.0133100948627801,0.013632381733611,0.0117026977270344,0.0049077226693446,22629,13881,8604,49026,-1.019555945797222,2599.92,2599.92,2626.51,2619.15,0.0081425620380829,19.59718151361441,1.4293794972994405,1.192677541548853,7.685703061234547,7.813187267521416,17.23907957176614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.436583445265501
2024-11-06 10:00:00+00:00,0.0102264736732205,0.0130896329352167,0.012240595650849,0.0048968375006344,23651,13570,8778,51192,0.3617228059748775,2622.08,2612.89,2628.48,2625.06,0.0022539152711145,19.25344234185158,1.3067747028882355,0.8884227341686275,6.298949246855942,7.690743163541872,16.929782819205517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4823769485990477
2024-11-06 11:00:00+00:00,0.0049077226693446,0.0094814304017817,0.0121673093277194,0.0063220486904129,24277,13929,9077,51177,-1.019555945797222,2624.37,2620.85,2634.39,2630.79,0.0021804283874778,19.31611897967533,1.3999409537013172,1.1911934013814858,5.41164605185504,7.8655717576847906,17.861671890358696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47691658286123373
2024-11-06 12:00:00+00:00,0.0048968375006344,0.0066770112810664,0.012145215212659,0.009433575315921,23285,14538,9218,51843,0.5378714794646955,2630.44,2629.62,2646.47,2644.73,0.0052847993920201,19.385828008048964,1.5339411955681397,1.4939451541566606,7.473637108496206,7.825644732219989,16.4997312254674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4569213928601633
2024-11-06 13:00:00+00:00,0.0063220486904129,0.0053755362867972,0.0115811309946062,0.0079870517905337,23264,14655,9361,51464,-0.0717954421886161,2634.88,2614.66,2640.03,2622.39,-0.0084828650053572,19.646013017786977,1.4413125389119192,1.1691729101975403,7.872836175025724,7.754052639035757,-12.995413623722598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4055404729434687
2024-11-06 14:00:00+00:00,0.009433575315921,0.006884153835656,0.0112979449103253,0.0126599212626968,23364,14682,9681,52176,0.5378714794646955,2620.47,2616.29,2640.35,2617.25,-0.001961967482037,19.450917215588845,1.4951462093468586,1.4332406016850958,9.656115343487846,7.876638460975463,16.142867206448383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37454073735703586
2024-11-06 15:00:00+00:00,0.0079870517905337,0.0079142252656225,0.0104553040005015,0.0077589701340754,23555,15386,10159,53391,-0.0717954421886161,2612.47,2612.47,2662.59,2642.02,0.0094196278768639,19.44725787169836,1.561647939413296,1.6028818423826692,9.064736398117391,7.845416036592485,-16.353448894859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38692509317630347
2024-11-06 16:00:00+00:00,0.0126599212626968,0.0100268494563838,0.0097235876821455,0.0054387498840683,23916,15537,9999,52827,-0.3402244129130402,2640.72,2638.54,2662.53,2657.22,0.0057366874062877,19.668626096716345,1.4423704970693896,1.2710035734195575,3.49650756146648,7.926241523170962,15.610968041496095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40387373675171906
2024-11-06 17:00:00+00:00,0.0077589701340754,0.0094686477291019,0.0096854901958968,0.005858816289203,24013,15976,9161,52679,0.1601410878502888,2658.35,2648.32,2659.29,2654.01,-0.0012087597000483,19.160652668317503,1.3750108635858207,1.2008938514347076,6.900730664045173,7.836369760545124,-13.55800905920153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40219901811847497
2024-11-06 18:00:00+00:00,0.0054387498840683,0.0086192137602801,0.009210708010145,0.0070625566410628,23401,15689,8656,51697,0.1601410878502888,2653.52,2653.35,2676.8,2676.8,0.0085503474499921,18.824093920285083,1.4149374770508976,1.4629586503031016,5.945420608606575,7.761319180947987,15.324853410051055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1997232259026947
2024-11-06 19:00:00+00:00,0.005858816289203,0.0063521787691155,0.0087110493618783,0.009795352110824,23874,15900,9184,52666,-0.0717954421886161,2677.98,2665.05,2680.92,2680.92,0.0015379679461047,19.426029120707252,1.4760574960832211,1.5293270249243436,5.953243334287785,7.698482787880947,17.96271602453538,-35714357.0,21215887.0,0.0,17.39106335076916,9.503457646917903,-0.6699561271374759,0.0,0.0,0.39079825789911476
2024-11-06 20:00:00+00:00,0.0070625566410628,0.0061200409381113,0.0079885682261627,0.0073759821047826,22425,14658,9218,52157,2.1325238017396813,2686.05,2673.88,2697.94,2679.86,-0.0003954648442258,19.33421409288799,1.5539978847754208,1.5631891895216607,4.859812404361672,7.772331575169614,-17.521772931108572,-35714357.0,21215887.0,0.0,17.39106335076916,9.503457646917903,-0.6699561271374759,0.0,0.0,0.34814061058449824
2024-11-06 21:00:00+00:00,0.009795352110824,0.0075722416803632,0.0076956729968331,0.0092713582128952,22199,14646,9055,50461,0.8290564208087182,2689.23,2686.84,2699.02,2689.69,0.0036613909849313,19.022438589015152,1.6584435600536822,1.7938931241630245,5.424950017481403,7.83241092718792,-14.593027433728444,-35714357.0,21215887.0,0.0,17.39106335076916,9.503457646917903,-0.6699561271374759,0.0,0.0,0.35916548993537833
2024-11-06 22:00:00+00:00,0.0073759821047826,0.0080779636188898,0.0074581320327966,0.0063542193373036,22003,14226,9106,49338,0.5378714794646955,2689.33,2688.76,2738.96,2737.19,0.0175059013838938,19.708071029009275,1.5672010156581482,1.7610367369910906,8.812992231969966,7.937374696163295,-16.4825281823043,-36171792.0,-14955905.0,0.0,17.403790174167725,9.506139412529912,-0.6699561271374759,0.0,0.0,0.4177509538019413
2024-11-06 23:00:00+00:00,0.0092713582128952,0.0088142308095006,0.0078217683280925,0.0061831298901432,21681,13689,8292,47960,0.3617228059748775,2737.27,2714.58,2737.27,2719.71,-0.0064065897443446,19.1484596716934,1.483532562011142,1.4861512185563095,8.286521373681236,7.909856667269403,16.53432623800004,-36171792.0,-14955905.0,0.0,17.403790174167725,9.506139412529912,-0.6699561271374759,0.0,0.0,0.39829758617455874
2024-11-07 00:00:00+00:00,0.0063542193373036,0.0076671865516604,0.0079432168144816,0.0175695357738322,21602,12582,7524,47574,-0.0717954421886161,2721.52,2703.21,2722.42,2712.6,-0.0026176724303044,18.66460613298856,1.523553971425634,1.6915997581532438,6.300785794663244,7.777373602657861,-15.141109352707698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3978559347420003
2024-11-07 01:00:00+00:00,0.0061831298901432,0.0072695691467806,0.0079316402477924,0.0070986784211232,20061,12959,8132,47933,-0.3402244129130402,2717.21,2717.21,2827.52,2808.58,0.0347714329945666,19.6296016136358,1.5741800811979767,1.7201232476556307,7.998671361015776,7.798112628829788,17.35079146324154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28650595494622405
2024-11-07 02:00:00+00:00,0.0175695357738322,0.0100356283337596,0.0086096369526184,0.0123928434421997,23296,13455,7417,50024,0.1601410878502888,2811.9,2810.64,2857.61,2857.61,0.0173065935929653,19.761149835587837,1.5131488136666638,1.5382641899624805,6.799055862058796,7.858254182186029,15.806146559897774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14469309816452336
2024-11-07 03:00:00+00:00,0.0070986784211232,0.0102837813616995,0.0085356058385008,0.0066189721972463,21148,12351,7435,47484,0.1601410878502888,2867.45,2848.09,2873.4,2851.53,-0.0021299187963582,19.53434574427813,1.5223318894664142,1.7215358077337817,8.54714026778419,8.014666370464942,16.81662714002602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150526270757893
2024-11-07 04:00:00+00:00,0.0123928434421997,0.0123536858790517,0.0085133493534594,0.0057171857868446,21980,12177,7174,47052,0.1601410878502888,2850.86,2829.51,2853.03,2839.92,-0.0040798095753751,19.565365995343463,1.3065474786192537,1.0734045869184032,9.218606116393214,8.265907334155747,-16.98025357549531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15979536383678594
2024-11-07 05:00:00+00:00,0.0066189721972463,0.0087034980201897,0.0084183495253903,0.0115496457649569,23242,12640,6690,47085,0.692567706522777,2837.85,2836.62,2848.21,2844.58,0.0016395465014982,18.944639819151217,1.2458056529421233,1.0060631598062688,9.15957325492253,7.824445930877619,-16.68953639853029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19421425141413776
2024-11-07 06:00:00+00:00,0.0057171857868446,0.0082430004754301,0.0084415525172883,0.0046804913456478,23261,13560,7055,49103,-1.019555945797222,2842.92,2782.73,2842.92,2797.38,-0.0167321644222261,19.286986498230338,1.1499889025543937,0.8914536012091381,9.166283985779264,7.773594467360194,-16.561880158486915,-23877104.0,-38833009.0,0.0,16.988430607983805,9.04699757378001,-0.6699561271374759,0.0,0.0,0.20341951163434563
2024-11-07 07:00:00+00:00,0.0115496457649569,0.0079619345830159,0.0089157883069345,0.0052568706664171,21337,13332,7614,47804,-0.652870825106656,2803.22,2801.48,2820.59,2819.46,0.0078621124103431,19.916945770203775,1.1818916001273034,0.8869648278777095,8.653296274408579,7.659171367666058,15.847045295753675,-23877104.0,-38833009.0,0.0,16.988430607983805,9.04699757378001,-0.6699561271374759,0.0,0.0,0.10230509492435406
2024-11-07 08:00:00+00:00,0.0046804913456478,0.0073157742991497,0.0087172828656499,0.0034133995412023,21508,13619,7381,46827,-1.019555945797222,2821.11,2809.3,2828.27,2817.88,-0.0005605480745782,19.04486348397794,1.2385481051311844,1.1777220788443377,7.473637108496206,7.588829878307813,14.917001693124622,-23877104.0,-38833009.0,0.0,16.988430607983805,9.04699757378001,-0.6699561271374759,0.0,0.0,0.0830946720316374
2024-11-07 09:00:00+00:00,0.0052568706664171,0.0071623359256739,0.008339076078616,0.0061676180573896,27651,13729,8247,58317,-1.9693395017750208,2819.03,2818.58,2827.69,2824.02,0.0021765725815786,18.870699401965783,1.5094135734148246,0.3662942175194951,8.510168576479273,7.346010209913293,-15.226914251686011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12928216606775075
2024-11-07 10:00:00+00:00,0.0034133995412023,0.004450253851089,0.0080088608649843,0.0054116247777638,25601,14065,8205,53765,-0.0717954421886161,2823.82,2808.19,2824.7,2818.85,-0.0018324014009207,18.555110686754816,1.4839585487068727,1.5889451007284232,8.589885876809678,7.498869733976931,13.57382754655671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14889383697549832
2024-11-07 11:00:00+00:00,0.0061676180573896,0.0049459627550029,0.0077502158520255,0.0055697947434037,24956,14368,8170,51944,-0.3402244129130402,2818.47,2802.46,2823.15,2809.89,-0.003183663686011,18.79881633151897,1.3578210827419714,0.8369687823586718,9.078978053779355,7.610357618312838,-11.854052452616497,-27028889.0,-65861898.0,0.0,17.112416851926625,9.172949982757624,-0.6699561271374759,0.0,0.0,0.16693042318205129
2024-11-07 12:00:00+00:00,0.0054116247777638,0.0049975474587852,0.0076716663053972,0.0052986304222345,25391,14637,8748,51775,0.3617228059748775,2796.88,2796.11,2818.83,2814.12,0.0015042650342519,19.30663477419646,1.4895522682365168,0.997015902677788,9.395408154438163,7.553286605600419,16.212461950945084,-27028889.0,-65861898.0,0.0,17.112416851926625,9.172949982757624,-0.6699561271374759,0.0,0.0,0.18737675330984127
2024-11-07 13:00:00+00:00,0.0055697947434037,0.005716345859519,0.0076205550431689,0.0121216926668834,25304,15541,10159,55388,-1.019555945797222,2816.59,2807.09,2820.78,2807.09,-0.0025012421400719,19.28230742032293,1.3545315644058853,1.0385649246434214,6.837332814685591,7.862112211662748,17.47596953048983,-27028889.0,-65861898.0,0.0,17.112416851926625,9.172949982757624,-0.6699561271374759,0.0,0.0,0.3023983176032139
2024-11-07 14:00:00+00:00,0.0052986304222345,0.0054266833144673,0.0065979795972024,0.0093753297895826,24194,14684,8841,52718,0.3617228059748775,2805.72,2784.29,2816.8,2796.37,-0.0038262120469518,19.47596812430375,1.487260721953101,1.5148350676858222,6.302618975744905,7.664346632098617,17.40689978790016,-75497607.0,-141359505.0,0.0,18.13961153159816,10.1965675300495,1.3882250210450386,0.0,0.0,0.27144823908488114
2024-11-07 15:00:00+00:00,0.0121216926668834,0.0076633726108405,0.0070165641176824,0.0069364151856091,24487,15641,9734,54092,1.3172840688020997,2796.96,2789.51,2843.47,2841.7,0.0160803171187629,19.12669877992985,1.5737698050073057,1.598450906670554,5.8664680569332965,7.741533589281828,-15.515377398253026,-75497607.0,-141359505.0,0.0,18.13961153159816,10.1965675300495,1.3882250210450386,0.0,0.0,0.22539364895479796
2024-11-07 16:00:00+00:00,0.0093753297895826,0.0089318842929001,0.006765104646631,0.009352947940122,25824,15476,9526,54611,0.3617228059748775,2845.99,2827.42,2849.7,2846.91,0.0018317309348795,19.57019253740868,1.6335456554662189,1.5922099328003598,6.558197802812269,8.358666283188,17.754954502507342,-53245400.0,-194604905.0,0.0,17.79042199262685,9.836011387411212,-0.6699561271374759,0.0,0.0,0.21563357776062764
2024-11-07 17:00:00+00:00,0.0069364151856091,0.0094778125473583,0.0067915582289946,0.0079176156514336,25286,15529,9244,53546,0.5378714794646955,2847.06,2838.55,2866.24,2861.32,0.005048861244354,19.455636058005897,1.543966586111979,1.3819629030858036,6.558197802812269,8.249052274171293,-17.57342521876559,31814.0,-194573091.0,0.0,16.893221955434807,8.934850340289763,1.3882250210450386,16.89468638053899,8.934850340289763,0.24897347039231335
2024-11-07 18:00:00+00:00,0.009352947940122,0.0085548976384378,0.0070945384084343,0.0089385447538616,23322,14719,8844,51869,1.3172840688020997,2863.61,2845.76,2878.22,2876.71,0.0053642232277558,19.610391816875556,1.6030131358733688,1.7671166690722857,5.267858159063328,8.008698182988528,17.287276193759617,31814.0,-194573091.0,0.0,16.893221955434807,8.934850340289763,1.3882250210450386,16.89468638053899,8.934850340289763,0.30489761190305925
