datetime1h,whale_net_usd,whale_net_usd_24h,whale_burst_flag,etow_usd_log,etow_coins_log,whale_txn_count_log,wtoe_usd_log,wtoe_coins_log
2025-05-30 05:00:00+00:00,95361964,1934832216.0,0,0.0,0.0,-0.6065160746392584,18.37319036719317,6.8001700683022
2025-05-30 07:00:00+00:00,51516074,1908414613.0,0,0.0,0.0,-0.6065160746392584,17.75740445285201,6.1903154058531475
2025-05-30 08:00:00+00:00,-684680203,1414002275.0,0,20.3444624317411,8.77971129020447,-0.6065160746392584,0.0,0.0
2025-05-30 15:00:00+00:00,31540003,1394622272.0,1,17.960196572549332,6.395261598115449,1.5974066643536267,18.365567637045448,6.8001700683022
2025-05-30 20:00:00+00:00,-10917507,1200786169.0,1,18.02026987662333,6.461468176353717,1.5974066643536267,17.842413937065256,6.2878585601617845
2025-05-30 21:00:00+00:00,52280279,1167108331.0,0,0.0,0.0,-0.6065160746392584,17.772129802482542,6.2166061010848646
2025-05-30 23:00:00+00:00,64266077,1240436052.0,0,0.0,0.0,-0.6065160746392584,17.978542491679622,6.42648845745769
2025-05-31 08:00:00+00:00,93106196,1279920818.0,0,0.0,0.0,-0.6065160746392584,18.34925130286775,6.8001700683022
2025-05-31 12:00:00+00:00,93095598,1231890520.0,0,0.0,0.0,-0.6065160746392584,18.349137469379144,6.80128303447162
2025-05-31 14:00:00+00:00,107341221,1212588596.0,1,17.951394057641615,6.398594934535208,1.7554240835584287,18.950638452604156,7.395107546562485
2025-05-31 21:00:00+00:00,52428703,1211641349.0,0,0.0,0.0,-0.6065160746392584,17.77496478557069,6.2166061010848646
2025-06-01 03:00:00+00:00,51049887,1316803979.0,0,0.0,0.0,-0.6065160746392584,17.74831390864502,6.194405391104672
2025-06-01 04:00:00+00:00,55879501,1276004370.0,0,0.0,0.0,-0.6065160746392584,17.838708180359134,6.282266746896006
2025-06-01 05:00:00+00:00,58769719,1169867276.0,0,0.0,0.0,-0.6065160746392584,17.88913731424194,6.331501849893691
2025-06-01 07:00:00+00:00,93817466,1166330632.0,0,0.0,0.0,-0.6065160746392584,18.35686161199234,6.80128303447162
2025-06-01 10:00:00+00:00,-169330154,940408379.0,1,18.947360947013454,7.395721608602045,1.5974066643536267,0.0,0.0
2025-06-01 11:00:00+00:00,59858663,1104770577.0,0,0.0,0.0,-0.6065160746392584,17.907496741396024,6.3578422665081
2025-06-01 14:00:00+00:00,88702916,1310715692.0,0,0.0,0.0,-0.6065160746392584,18.300803332872103,6.742880635791903
2025-06-01 21:00:00+00:00,80465327,1483975537.0,0,0.0,0.0,-0.6065160746392584,18.203336941532893,6.642486801367256
2025-06-01 22:00:00+00:00,-68562382,1350570186.0,0,18.04325458952607,6.478509642208569,-0.6065160746392584,0.0,0.0
2025-06-01 23:00:00+00:00,72426306,521321812.0,0,0.0,0.0,-0.6065160746392584,18.098080147711602,6.530877627725885
