datetime,vol_future,RV_MA_1hr,RV_MA_3hr,RV_MA_12hr,active_sending_addresses,active_receiving_addresses,exchange_withdrawing_count,transaction_count,fail_rate_percent,open,low,high,close,hourly_return,onchain_volume_usd_log,avg_gas_fee_usd_log,avg_priority_fee_usd_log,staking_inflow_log,exchange_depositing_count_log,exchange_netflow_usd_log
2024-11-07 10:00:00+00:00,0.0054116247777638,0.0034133995412023,0.004450253851089065,0.008008860864984342,25601.0,14065.0,8205.0,53765.0,-0.07179544218861912,2823.82,2808.19,2824.7,2818.85,-0.0018324014009207,18.555110686754816,1.4839585487068727,1.5889451007284239,8.589885876809678,7.498869733976931,13.57382754655671
2024-11-07 11:00:00+00:00,0.0055697947434037,0.0061676180573896,0.004945962755002998,0.007750215852025542,24956.0,14368.0,8170.0,51944.0,-0.3402244129130431,2818.47,2802.46,2823.15,2809.89,-0.003183663686011,18.79881633151897,1.3578210827419714,0.8369687823586723,9.078978053779355,7.610357618312838,-11.854052452616495
2024-11-07 12:00:00+00:00,0.0052986304222345,0.0054116247777638,0.004997547458785233,0.007671666305397225,25391.0,14637.0,8748.0,51775.0,0.36172280597487455,2796.88,2796.11,2818.83,2814.12,0.0015042650342519,19.30663477419646,1.4895522682365168,0.9970159026777886,9.395408154438163,7.553286605600419,16.212461950945084
2024-11-07 13:00:00+00:00,0.0121216926668834,0.0055697947434037,0.005716345859519033,0.007620555043168934,25304.0,15541.0,10159.0,55388.0,-1.019555945797225,2816.59,2807.09,2820.78,2807.09,-0.0025012421400719,19.28230742032293,1.3545315644058853,1.038564924643422,6.837332814685591,7.862112211662748,17.47596953048983
2024-11-07 14:00:00+00:00,0.0093753297895826,0.0052986304222345,0.005426683314467332,0.006597979597202458,24194.0,14684.0,8841.0,52718.0,0.36172280597487455,2805.72,2784.29,2816.8,2796.37,-0.0038262120469518,19.47596812430375,1.487260721953101,1.5148350676858229,6.302618975744905,7.664346632098617,17.40689978790016
2024-11-07 15:00:00+00:00,0.0069364151856091,0.0121216926668834,0.0076633726108405326,0.007016564117682475,24487.0,15641.0,9734.0,54092.0,1.3172840688020964,2796.96,2789.51,2843.47,2841.7,0.0160803171187629,19.12669877992985,1.5737698050073055,1.5984509066705546,5.8664680569332965,7.741533589281828,-15.515377398253026
2024-11-07 16:00:00+00:00,0.009352947940122,0.0093753297895826,0.008931884292900165,0.006765104646631051,25824.0,15476.0,9526.0,54611.0,0.36172280597487455,2845.99,2827.42,2849.7,2846.91,0.0018317309348795,19.57019253740868,1.6335456554662187,1.5922099328003605,6.558197802812269,8.358666283188,17.754954502507342
2024-11-07 17:00:00+00:00,0.0079176156514336,0.0069364151856091,0.009477812547358367,0.006791558228994617,25286.0,15529.0,9244.0,53546.0,0.5378714794646925,2847.06,2838.55,2866.24,2861.32,0.005048861244354,19.455636058005897,1.543966586111979,1.3819629030858043,6.558197802812269,8.249052274171293,-17.57342521876559
2024-11-07 18:00:00+00:00,0.0089385447538616,0.009352947940122,0.008554897638437899,0.007094538408434399,23322.0,14719.0,8844.0,51869.0,1.3172840688020964,2863.61,2845.76,2878.22,2876.71,0.0053642232277558,19.610391816875556,1.6030131358733688,1.7671166690722862,5.267858159063328,8.008698182988528,17.287276193759617
2024-11-07 19:00:00+00:00,0.0068656637939233,0.0079176156514336,0.008068992925721564,0.006791869232307458,23305.0,15189.0,9044.0,51530.0,0.5378714794646925,2879.43,2858.07,2881.86,2876.78,2.43330569806e-05,19.71672892733245,1.5807835692116055,1.5909742397745037,4.574710978503383,7.739359202689098,-16.937842274209387
2024-11-07 20:00:00+00:00,0.0091652576092523,0.0089385447538616,0.008736369448472397,0.007146707016325274,22508.0,15270.0,9001.0,52191.0,2.0640877027334747,2885.71,2881.73,2897.55,2887.18,0.0036086340939002,19.560613052309257,1.6864678162808768,2.1138639458175277,7.728855823852543,7.846589975291186,17.323275101029807
2024-11-07 21:00:00+00:00,0.007985434191853,0.0068656637939233,0.007907274733072832,0.0072807731102841255,23720.0,15474.0,9308.0,52596.0,1.953579121961188,2900.5,2894.89,2913.6,2896.9,0.0033609525282361,19.857676620935585,1.5789969731507614,1.572778175475206,6.962243464266207,8.114922974204593,16.75859125808586
2024-11-07 22:00:00+00:00,0.0053042856066317,0.0091652576092523,0.008323155385679064,0.007760094615954958,21706.0,13847.0,8151.0,49226.0,0.8290564208087152,2893.86,2868.68,2893.86,2876.2,-0.0071712212539151,19.892630068146993,1.6958407331150627,2.1387342203217297,9.19593714166544,7.790282380703483,-18.02489194572752
2024-11-07 23:00:00+00:00,0.012450639873558,0.007985434191853,0.008005451865009531,0.00791157929382691,22596.0,13634.0,7646.0,48846.0,1.3172840688020964,2878.93,2874.06,2899.51,2893.82,0.0061074501544849,19.015542366146693,1.5040646213701734,1.8013896388745605,8.793915423631676,7.9355873855892,17.009460041438277
2024-11-08 00:00:00+00:00,0.0079433148735279,0.0053042856066317,0.007484992469245666,0.007902634362899234,23440.0,13069.0,7390.0,48772.0,-0.07179544218861912,2895.94,2894.21,2946.52,2914.73,0.0071997625311527,19.092416998159937,1.5197360410365597,1.505952747743213,8.091933455979893,8.135639903354386,16.223228862048412
2024-11-08 01:00:00+00:00,0.0059316393026776,0.012450639873558,0.0085801198906809,0.008476038123745425,22196.0,12648.0,6983.0,47454.0,1.0576085656858032,2908.89,2904.69,2928.06,2916.9,0.0007442173458041,18.990806141865562,1.4778893764517813,1.5983479111718844,8.202208436436448,8.121480374750751,-16.690525304967576
2024-11-08 02:00:00+00:00,0.0066615172074067,0.0079433148735279,0.008566080117905866,0.008696428494686543,21388.0,12144.0,6617.0,46055.0,1.4503468916982347,2924.25,2894.28,2924.64,2895.1,-0.0075017557588625,19.203770254867806,1.4615851169574852,1.6119789811292773,8.400659375160286,7.90100705199242,15.889395006653297
2024-11-08 03:00:00+00:00,0.0040506526583124,0.0059316393026776,0.008775198016587831,0.008180590714336057,23782.0,13302.0,6771.0,49093.0,0.9500023131445061,2890.52,2889.31,2908.9,2902.02,0.0023873934942857,19.07836265929427,1.2847830132729283,1.0206820313765292,6.175867270105761,8.043984431221553,16.281951967918094
2024-11-08 04:00:00+00:00,0.003823116378961,0.0066615172074067,0.006845490461204065,0.0079544396658214,23161.0,12738.0,5930.0,47809.0,-0.652870825106659,2901.66,2901.66,2916.01,2907.44,0.0018659226752754,19.078670825083066,1.2259264129984835,1.1262582475059755,5.41610040220442,7.751475318021456,16.49666047730688
