minute,total_reward,mint_reward,total_fee,transaction_count
2025-05-21 14:08:00.000 UTC,338341.5943380029,335374.7991071429,2966.795230860011,1676
2025-05-21 14:18:00.000 UTC,339625.80772302067,335731.2723214286,3894.5354015921325,2743
2025-05-21 14:21:00.000 UTC,338311.60655400885,336151.37946428574,2160.2270897230615,1126
2025-05-21 14:25:00.000 UTC,338714.0980463233,336252.38839285716,2461.7096534661305,1784
2025-05-21 14:54:00.000 UTC,345202.36655422574,337173.66071428574,8028.705839939986,3539
2025-05-21 15:04:00.000 UTC,346242.6105292787,339999.81249999994,6242.798029278693,3907
2025-05-21 15:08:00.000 UTC,344904.21612543485,340302.3794642857,4601.836661149137,2883
2025-05-21 15:10:00.000 UTC,344174.4889823695,341453.0892857143,2721.3996966551945,2235
2025-05-21 15:38:00.000 UTC,350214.76832774695,340118.70535714296,10096.062970604056,3413
2025-05-21 15:45:00.000 UTC,346979.39558072755,340083.0937499999,6896.30183072763,3643
2025-05-21 15:49:00.000 UTC,343977.11482245504,340083.09374999994,3894.0210724550975,2015
2025-05-21 15:54:00.000 UTC,343777.5552911844,339534.8258928571,4242.729398327313,3963
2025-05-21 16:06:00.000 UTC,347916.4093429881,340334.3705357143,7582.038807273763,3378
2025-05-21 16:10:00.000 UTC,345138.8697908199,340211.4464285715,4927.423362248364,3044
2025-05-21 16:15:00.000 UTC,344525.1294174439,340580.8392857143,3944.290131729567,2336
2025-05-21 16:29:00.000 UTC,347575.35895102296,340572.2678571428,7003.0910938801835,3219
2025-05-21 16:41:00.000 UTC,348592.67800462287,342313.3928571428,6279.285147480059,3207
2025-05-21 17:03:00.000 UTC,350065.66891730693,341189.3660714287,8876.302845878252,3432
2025-05-21 17:20:00.000 UTC,348092.01200884953,339175.73214285745,8916.27986599208,3863
2025-05-21 17:31:00.000 UTC,341851.87198233284,335230.15178571426,6621.720196618589,3831
2025-05-21 17:34:00.000 UTC,339811.9562810986,335230.15178571426,4581.804495384322,2799
2025-05-21 17:37:00.000 UTC,340029.2265245098,335963.00446428574,4066.2220602240463,2359
2025-05-21 17:44:00.000 UTC,678535.6098152191,671233.6339285715,7301.975886647687,3621
2025-05-21 17:58:00.000 UTC,338506.54190649564,332541.4464285714,5965.095477924223,3746
2025-05-21 18:11:00.000 UTC,339661.0605744846,334164.03125,5497.029324484573,3393
2025-05-21 18:28:00.000 UTC,340388.48705852317,333245.3928571427,7143.094201380421,3686
2025-05-21 18:32:00.000 UTC,336437.73401574104,333315.8973214286,3121.836694312501,2655
2025-05-21 18:37:00.000 UTC,336994.79295482807,333877.6026785715,3117.1902762566206,2938
2025-05-21 19:08:00.000 UTC,343917.2019212464,334787.01785714296,9130.184064103445,3717
2025-05-21 19:11:00.000 UTC,338275.5905004111,333843.0848214286,4432.505678982528,3252
2025-05-21 19:13:00.000 UTC,336561.0151486831,333843.0848214286,2717.930327254566,1159
2025-05-21 19:14:00.000 UTC,335355.3598101378,333843.0848214286,1512.2749887092027,1568
2025-05-21 19:25:00.000 UTC,338660.6553232044,334316.9062500001,4343.7490732043,3321
2025-05-21 19:27:00.000 UTC,336037.4572424211,334316.90625,1720.5509924211055,1585
2025-05-21 19:33:00.000 UTC,337345.63380221743,334846.4375,2499.1963022174023,1658
2025-05-21 19:38:00.000 UTC,338270.3347712151,336075.00892857136,2195.3258426436973,2137
2025-05-21 20:01:00.000 UTC,345686.41228808777,339301.06696428556,6385.345323802189,3852
2025-05-21 20:10:00.000 UTC,343438.55207221035,338971.2098214286,4467.34225078176,2982
2025-05-21 20:20:00.000 UTC,342447.67484450806,338369.74553571426,4077.9293087937886,2563
2025-05-21 20:29:00.000 UTC,341908.50846822304,338470.1875,3438.32096822306,3309
2025-05-21 20:48:00.000 UTC,344287.6822225482,337501.21428571426,6786.467936833906,3099
2025-05-21 20:56:00.000 UTC,341101.0648211282,337219.83928571426,3881.225535413913,2460
2025-05-21 21:11:00.000 UTC,343448.9050652941,338522.3348214285,4926.570243865588,2999
2025-05-21 21:19:00.000 UTC,341734.480646813,338495.8348214286,3238.6458253844394,2347
2025-05-21 21:28:00.000 UTC,341482.73104859586,338030.2276785714,3452.5033700244026,1905
2025-05-21 21:39:00.000 UTC,341312.5135491177,337783.4910714286,3529.0224776891573,2552
2025-05-21 21:44:00.000 UTC,340101.07715693576,338137.83482142864,1963.2423355071426,3245
2025-05-21 21:46:00.000 UTC,680001.2555422769,677216.6339285714,2784.621613705455,1920
2025-05-21 22:21:00.000 UTC,347476.5516063733,338518.5892857145,8957.962320658848,3741
2025-05-21 22:27:00.000 UTC,343245.2503991369,338971.0178571429,4274.232541994024,3454
2025-05-21 22:29:00.000 UTC,341214.2423614481,338971.0178571429,2243.224504305263,1201
2025-05-21 22:33:00.000 UTC,341590.8883606245,339236.7276785714,2354.1606820530346,1910
2025-05-21 22:44:00.000 UTC,343344.0052036164,340023.5625,3320.442703616394,2711
2025-05-21 22:48:00.000 UTC,341902.86016014335,340234.36607142864,1668.494088714701,2044
2025-05-21 22:49:00.000 UTC,341676.8443760745,340234.36607142864,1442.4783046458758,1622
2025-05-21 22:52:00.000 UTC,341583.9168209542,340163.2232142857,1420.693606668512,1225
2025-05-21 22:56:00.000 UTC,341233.32424891385,340140.9732142857,1092.3510346282012,1088
2025-05-21 22:57:00.000 UTC,340626.6041825932,340140.9732142857,485.6309683075123,374
2025-05-21 23:23:00.000 UTC,348095.90423075133,342270.09375,5825.810480751315,3491
2025-05-21 23:32:00.000 UTC,346457.07232357096,343202.9330357143,3254.1392878566767,3058
2025-05-21 23:37:00.000 UTC,344817.1988469829,342415.70982142875,2401.4890255541586,4473
2025-05-21 23:50:00.000 UTC,346329.8538741657,342460.96875000006,3868.8851241656703,2838
2025-05-22 00:09:00.000 UTC,347083.3084438319,342867.5624999998,4215.7459438320775,3517
2025-05-22 00:14:00.000 UTC,345173.13114025595,342879.49553571426,2293.63560454172,3367
2025-05-22 00:16:00.000 UTC,345114.41617340455,343351.82589285716,1762.5902805473938,1947
2025-05-22 00:20:00.000 UTC,345249.33508943504,343262.6473214285,1986.6877680064713,2186
2025-05-22 00:23:00.000 UTC,344964.0920678145,343262.64732142864,1701.4447463858453,2785
2025-05-22 00:25:00.000 UTC,344110.4460740632,343514.7991071429,595.6469669202818,814
2025-05-22 00:36:00.000 UTC,345512.22228292003,342512.5,2999.7222829199904,3340
2025-05-22 00:37:00.000 UTC,343275.36685684,342512.5,762.8668568399798,2227
2025-05-22 01:08:00.000 UTC,350201.16004037636,344513.3125,5687.847540376405,3686
2025-05-22 01:12:00.000 UTC,347353.77975268033,344454.82589285716,2898.953859823155,3343
2025-05-22 01:20:00.000 UTC,346310.5684734794,343519.3348214285,2791.233652050856,2592
2025-05-22 01:22:00.000 UTC,345072.96009848407,343519.3348214286,1553.6252770554988,1928
2025-05-22 01:23:00.000 UTC,344234.78501340037,343519.3348214285,715.4501919718167,1126
2025-05-22 01:35:00.000 UTC,348103.05865465564,343708.0848214285,4394.973833227151,2940
2025-05-22 01:50:00.000 UTC,346409.79862930346,342836.73660714284,3573.062022160625,3800
2025-05-22 02:05:00.000 UTC,347774.3219724904,343422.5223214285,4351.799651061889,3184
2025-05-22 02:14:00.000 UTC,347249.25111758395,344002.1875,3247.063617583957,2942
2025-05-22 02:55:00.000 UTC,354341.0032915,345234.20982142875,9106.793470071227,3289
2025-05-22 02:56:00.000 UTC,348915.02073883114,345234.2098214284,3680.8109174027413,3739
2025-05-22 03:11:00.000 UTC,699809.5069032743,691193.0446428572,8616.462260417184,6585
2025-05-22 03:27:00.000 UTC,352743.20031054964,345703.42410714255,7039.77620340712,3211
2025-05-22 03:34:00.000 UTC,351057.2072292673,346040.01785714296,5017.1893721243305,3434
2025-05-22 03:35:00.000 UTC,349277.9226139324,346130.88839285733,3147.0342210750546,2816
2025-05-22 03:45:00.000 UTC,351522.0229370962,347420.9910714286,4101.031865667569,2968
2025-05-22 04:08:00.000 UTC,356415.69999821886,348496.125,7919.574998218822,3291
2025-05-22 04:23:00.000 UTC,355417.7132445733,347661.09821428545,7756.615030287752,3833
2025-05-22 04:24:00.000 UTC,350365.70686817786,347661.0982142857,2704.608653892221,3214
2025-05-22 04:26:00.000 UTC,350118.63607415085,347573.5446428571,2545.0914312937794,4960
2025-05-22 04:36:00.000 UTC,353104.926904565,347908.04464285733,5196.8822617076485,4016
2025-05-22 04:55:00.000 UTC,361240.0713646616,348107.1160714295,13132.955293232113,5430
2025-05-22 05:10:00.000 UTC,357602.8443460515,347800.37946428556,9802.464881765953,5089
2025-05-22 05:15:00.000 UTC,354654.21340154967,347655.3526785713,6998.860722978359,4269
2025-05-22 05:20:00.000 UTC,352735.09592354414,347805.6964285714,4929.399494972767,3446
2025-05-22 05:25:00.000 UTC,351600.92675486,347873.6294642857,3727.297290574276,3385
2025-05-22 05:34:00.000 UTC,352129.56825951,348037.12499999994,4092.443259510014,2734
2025-05-22 05:38:00.000 UTC,350329.6740932391,347796.1919642858,2533.4821289533243,3289
2025-05-22 06:00:00.000 UTC,352730.0470978464,346438.5,6291.54709784643,2875
2025-05-22 06:09:00.000 UTC,352132.2344441855,346928.45089285716,5203.78355132836,3124
2025-05-22 06:12:00.000 UTC,350447.3830407164,346874.51339285716,3572.8696478592456,1363
2025-05-22 06:37:00.000 UTC,353075.97019565804,345993.3392857142,7082.630909943799,3419
2025-05-22 06:45:00.000 UTC,351516.8435462534,346238.26339285716,5278.580153396228,2923
2025-05-22 06:55:00.000 UTC,350330.1517933358,345668.58035714267,4661.571436193138,3350
2025-05-22 06:56:00.000 UTC,694782.5694260917,691337.1607142858,3445.4087118058555,4347
2025-05-22 07:01:00.000 UTC,348397.9479160236,345381.66517857136,3016.282737452223,2676
2025-05-22 07:12:00.000 UTC,400676.7661498376,345764.4910714282,54912.2750784094,7396
2025-05-22 07:21:00.000 UTC,352283.389461006,346197.27678571426,6086.112675291715,3595
2025-05-22 07:48:00.000 UTC,354052.07598162536,346381.1294642858,7670.9465173395465,2753
2025-05-22 07:49:00.000 UTC,349901.7716493923,346381.1294642858,3520.642185106522,2984
2025-05-22 07:51:00.000 UTC,348714.742610772,346425.9776785715,2288.7649322005236,2745
2025-05-22 08:07:00.000 UTC,470250.33635864366,346556.2767857154,123694.0595729283,2243
2025-05-22 08:38:00.000 UTC,358082.72893467866,345316.2767857144,12766.452148964265,3104
2025-05-22 08:39:00.000 UTC,350324.42913576984,345316.2767857142,5008.15235005562,3770
2025-05-22 08:44:00.000 UTC,697694.4136490697,690973.2767857143,6721.136863355354,6174
2025-05-22 08:51:00.000 UTC,349062.05802924425,345322.41517857154,3739.6428506727325,3359
2025-05-22 08:54:00.000 UTC,347894.91246720986,345322.4151785715,2572.49728863836,3901
2025-05-22 08:56:00.000 UTC,346656.5863000266,345033.5803571429,1623.0059428837312,1391
2025-05-22 09:02:00.000 UTC,348131.7441701603,344998.3794642857,3133.3647058745987,3673
2025-05-22 09:34:00.000 UTC,354344.6017988652,345691.00892857154,8653.592870293676,3938
2025-05-22 09:52:00.000 UTC,353948.8116565007,345558.1964285715,8390.615227929222,3514
2025-05-22 10:08:00.000 UTC,352268.37542429817,345914.3124999999,6354.062924298268,3731
2025-05-22 10:10:00.000 UTC,349425.2825389023,345900.3794642856,3524.90307461662,3344
2025-05-22 10:30:00.000 UTC,353789.39367662504,346421.67857142846,7367.715105196542,3865
2025-05-22 10:33:00.000 UTC,350545.661818141,346421.67857142864,4123.983246712408,3564
2025-05-22 10:41:00.000 UTC,350948.2390805328,346194.18750000006,4754.051580532765,2355
2025-05-22 11:06:00.000 UTC,353337.8691074099,345875.7053571428,7462.163750267122,4091
2025-05-22 11:17:00.000 UTC,351305.2024204361,345861.48214285716,5443.720277578983,3110
2025-05-22 11:19:00.000 UTC,349205.3628130239,345861.48214285704,3343.880670166881,2465
2025-05-22 11:23:00.000 UTC,349223.0064918558,345970.98660714284,3252.0198847129654,2639
2025-05-22 11:56:00.000 UTC,355791.0517630261,346826.5044642857,8964.547298740383,3643
2025-05-22 12:08:00.000 UTC,353689.67348339513,346457.62499999994,7232.048483395194,3473
2025-05-22 12:09:00.000 UTC,350346.06914940116,346457.62499999994,3888.444149401192,3163
2025-05-22 12:12:00.000 UTC,351155.0339049988,347045.6919642854,4109.341940713395,3698
2025-05-22 12:14:00.000 UTC,349631.9764099628,347045.6919642855,2586.2844456773314,3606
2025-05-22 12:21:00.000 UTC,350570.11874716304,346741.5044642858,3828.6142828772363,3720
2025-05-22 12:42:00.000 UTC,355897.815837362,348134.3169642857,7763.498873076341,2623
2025-05-22 12:45:00.000 UTC,352848.78308029706,347865.24553571414,4983.537544582878,3104
2025-05-22 12:47:00.000 UTC,351504.0963373612,347865.2455357143,3638.850801646858,1195
2025-05-22 12:51:00.000 UTC,351312.6578603622,348056.46875,3256.189110362217,2282
2025-05-22 13:01:00.000 UTC,353065.2487102364,348413.83482142864,4651.413888807731,3405
2025-05-22 13:17:00.000 UTC,354281.35682705324,347713.42410714284,6567.932719910391,3656
2025-05-22 13:31:00.000 UTC,353951.95965030015,347877.0982142857,6074.861436014461,3345
2025-05-22 13:39:00.000 UTC,352176.10014637763,347597.85267857154,4578.247467806064,3551
2025-05-22 13:46:00.000 UTC,352557.25763716095,347819.48214285716,4737.775494303794,3755
2025-05-22 13:56:00.000 UTC,352478.0179837087,347826.4464285714,4651.571555137256,2940
2025-05-22 14:01:00.000 UTC,350639.09199786745,346943.90624999994,3695.185747867491,2177
2025-05-22 14:10:00.000 UTC,351667.60784222,346901.6071428572,4766.000699362785,2751
2025-05-22 14:17:00.000 UTC,697967.5121428479,692031.3392857144,5936.17285713352,7914
2025-05-22 14:23:00.000 UTC,350554.3657000171,346812.81696428586,3741.5487357312336,3471
2025-05-22 14:27:00.000 UTC,349314.1698998287,346686.6071428573,2627.562756971359,3933
2025-05-22 14:44:00.000 UTC,353229.4201840739,346296.5401785713,6932.880005502565,3437
2025-05-22 14:56:00.000 UTC,351773.34482441813,346023.47767857136,5749.867145846781,3093
2025-05-22 15:07:00.000 UTC,352134.4584804656,346487.3303571426,5647.128123322937,4077
2025-05-22 15:16:00.000 UTC,351955.1188082069,346614.36160714267,5340.757201064302,4498
2025-05-22 15:46:00.000 UTC,358915.7215625993,347996.3035714286,10919.417991170696,3623
2025-05-22 15:58:00.000 UTC,356265.1608337232,347798.37499999994,8466.785833723252,3416
2025-05-22 16:11:00.000 UTC,355093.9645696626,348018.40625,7075.558319662613,3358
2025-05-22 16:15:00.000 UTC,353322.07808814174,348155.200892857,5166.877195284732,4371
2025-05-22 16:29:00.000 UTC,356456.85363662627,348167.63839285716,8289.21524376911,3531
2025-05-22 16:30:00.000 UTC,351311.9742943164,347614.1473214285,3697.826972887836,3731
2025-05-22 16:46:00.000 UTC,357555.23064638744,347999.7857142858,9555.444932101655,3346
2025-05-22 16:49:00.000 UTC,353064.27949175314,347999.7857142857,5064.493777467469,2855
2025-05-22 16:52:00.000 UTC,351761.77430110564,347810.6651785714,3951.109122534209,3008
2025-05-22 17:14:00.000 UTC,356075.71272778936,347824.32142857154,8251.391299217843,3544
2025-05-22 17:20:00.000 UTC,353977.4852698623,348266.29910714284,5711.186162719447,3226
2025-05-22 17:26:00.000 UTC,705136.9085206715,698380.580357143,6756.328163528598,3403
2025-05-22 17:35:00.000 UTC,358375.48797440185,349403.7053571429,8971.782617258963,2944
2025-05-22 17:43:00.000 UTC,354100.945573597,349314.2901785714,4786.655395025548,3528
2025-05-22 17:53:00.000 UTC,353010.23141987185,348362.1473214286,4648.084098443293,3546
2025-05-22 18:00:00.000 UTC,351697.78676818806,348258.75000000006,3439.0367681880175,3513
2025-05-22 18:07:00.000 UTC,352242.52977136575,348168.69642857136,4073.833342794382,3577
2025-05-22 18:12:00.000 UTC,350962.47962077876,347975.5223214285,2986.9572993502306,2045
2025-05-22 18:34:00.000 UTC,356622.86608352594,348729.57142857136,7893.294654954598,3790
2025-05-22 18:38:00.000 UTC,703456.6621873745,697755.8749999999,5700.787187374646,4404
2025-05-22 18:46:00.000 UTC,353957.55238431797,349153.82589285716,4803.726491460761,2280
2025-05-22 18:54:00.000 UTC,353679.73218111706,349146.2232142857,4533.5089668313785,2742
2025-05-22 19:11:00.000 UTC,354776.86047489033,348558.5535714286,6218.306903461759,3782
2025-05-22 19:21:00.000 UTC,353838.7217076,348923.2142857145,4915.507421885541,3840
2025-05-22 19:36:00.000 UTC,355736.44614905113,348754.24553571426,6982.200613336861,3685
2025-05-22 19:40:00.000 UTC,351061.68325217144,348156.1116071429,2905.5716450285536,2771
2025-05-22 19:51:00.000 UTC,351268.33001372876,347082.6026785715,4185.727335157245,3631
2025-05-22 20:07:00.000 UTC,357190.0093527951,347765.23214285716,9424.777209937904,3597
2025-05-22 20:13:00.000 UTC,351075.67258859385,347505.34375000006,3570.3288385937913,2735
2025-05-22 20:25:00.000 UTC,351185.4237760605,347078.9642857144,4106.459490346137,3563
2025-05-22 20:27:00.000 UTC,349177.46923229424,347078.9642857144,2098.504946579852,3193
2025-05-22 20:29:00.000 UTC,348797.46830109856,347078.9642857143,1718.5040153842385,1305
2025-05-22 20:36:00.000 UTC,349916.1363562993,346765.0089285714,3151.127427727837,2057
2025-05-22 20:44:00.000 UTC,350839.5899746258,346518.90178571426,4320.688188911549,2208
2025-05-22 20:46:00.000 UTC,348625.8143013446,346904.90178571426,1720.9125156303414,1015
2025-05-22 21:09:00.000 UTC,353863.0132762021,346724.7321428571,7138.281133344982,3569
2025-05-22 21:13:00.000 UTC,349918.91629172507,346626.0223214285,3292.8939702965363,3057
2025-05-22 21:15:00.000 UTC,348677.4822408395,346658.1160714285,2019.3661694109637,1353
2025-05-22 21:20:00.000 UTC,349956.1180668514,346901.33928571426,3054.77878113714,1891
2025-05-22 21:30:00.000 UTC,349516.284116585,346176.9910714286,3339.2930451564202,2890
2025-05-22 22:03:00.000 UTC,355173.1251487152,346352.05803571426,8821.06711300098,3557
2025-05-22 22:50:00.000 UTC,359410.07115493296,346976.33035714284,12433.740797790104,3812
2025-05-22 22:53:00.000 UTC,352586.6345004957,346976.3303571427,5610.304143352934,3880
2025-05-22 22:54:00.000 UTC,700262.4613673687,693952.6607142858,6309.800653082926,5112
2025-05-22 22:56:00.000 UTC,349040.3807995235,346784.9017857143,2255.47901380914,1527
2025-05-22 23:02:00.000 UTC,350832.79505502497,346799.1919642856,4033.6030907393215,2226
2025-05-22 23:20:00.000 UTC,352728.37787348236,347402.5982142856,5325.779659196702,3355
2025-05-22 23:26:00.000 UTC,349890.1788715747,347185.9910714286,2704.1878001460746,3091
2025-05-22 23:29:00.000 UTC,348979.7549914296,347185.9910714286,1793.7639200010417,1871
2025-05-22 23:40:00.000 UTC,351452.92573951563,347753.21875,3699.706989515618,2436
2025-05-23 00:21:00.000 UTC,356895.30036386766,348605.11160714284,8290.188756724841,3441
2025-05-23 00:35:00.000 UTC,353448.3579372312,347899.98660714284,5548.3713300883755,3594
2025-05-23 00:49:00.000 UTC,353420.119949908,348133.1383928571,5286.981557050872,2959
2025-05-23 01:04:00.000 UTC,353321.33157711156,348486.1294642857,4835.202112825865,3669
2025-05-23 01:37:00.000 UTC,355385.22830365185,347871.0401785714,7514.18812508044,3571
2025-05-23 01:57:00.000 UTC,354966.5913881665,347902.48214285704,7064.109245309383,3382
2025-05-23 02:02:00.000 UTC,351228.5586756404,347639.5491071428,3589.0095684976036,3424
2025-05-23 02:22:00.000 UTC,353974.31708067114,348281.33928571426,5692.977794956876,3437
2025-05-23 02:46:00.000 UTC,354323.5077253212,347573.12053571426,6750.387189606961,3285
2025-05-23 02:51:00.000 UTC,351462.7054866431,347676.1473214286,3786.5581652145725,1932
2025-05-23 03:11:00.000 UTC,354495.23730208096,347428.6116071429,7066.625694938112,3755
2025-05-23 03:21:00.000 UTC,351488.83539863175,347343.7232142856,4145.112184346114,2383
2025-05-23 03:27:00.000 UTC,700138.7207120297,694784.3214285714,5354.399283458526,6755
2025-05-23 03:28:00.000 UTC,348813.4937846636,347392.1607142857,1421.33307037795,3004
2025-05-23 03:43:00.000 UTC,352555.423227841,347016.93303571426,5538.4901921267,2622
2025-05-23 03:57:00.000 UTC,351439.06206778716,347121.8482142855,4317.213853501628,4317
2025-05-23 04:13:00.000 UTC,351854.1401396856,346832.24999999977,5021.8901396857955,3308
2025-05-23 04:16:00.000 UTC,348919.37790838495,346724.57142857136,2194.8064798135647,4278
2025-05-23 04:33:00.000 UTC,699178.0016165162,692229.5892857144,6948.412330801731,4272
2025-05-23 04:34:00.000 UTC,347276.3658617847,346114.7946428572,1161.5712189275093,303
2025-05-23 04:39:00.000 UTC,348390.7066086481,345717.1964285715,2673.5101800766647,2051
2025-05-23 04:40:00.000 UTC,346873.88356082054,345608.7366071429,1265.1469536776547,521
2025-05-23 04:49:00.000 UTC,349019.21740959433,345576.74553571426,3442.471873880064,2503
2025-05-23 05:03:00.000 UTC,350230.2878326728,346140.8392857142,4089.448546958583,3319
2025-05-23 05:05:00.000 UTC,347844.23393312783,346166.5491071429,1677.6848259849216,2284
2025-05-23 05:07:00.000 UTC,347548.43046291714,346166.54910714284,1381.8813557743251,848
2025-05-23 05:09:00.000 UTC,347762.60287605005,346166.5491071429,1596.0537689071998,1005
2025-05-23 05:15:00.000 UTC,349042.6644661377,346384.1071428572,2658.5573232805027,2319
2025-05-23 05:16:00.000 UTC,347520.8943369051,346384.1071428571,1136.787194047998,164
2025-05-23 05:24:00.000 UTC,349454.15611341636,346327.6607142858,3126.4953991305765,3749
2025-05-23 05:29:00.000 UTC,348213.91494209657,346219.7589285714,1994.1560135251977,2550
2025-05-23 05:31:00.000 UTC,347251.94697584887,345863.9776785715,1387.9692972774171,1769
2025-05-23 05:33:00.000 UTC,694458.2919245863,691727.9553571427,2730.336567443496,2020
2025-05-23 05:40:00.000 UTC,348853.731501544,346105.7767857142,2747.9547158297737,4863
2025-05-23 06:01:00.000 UTC,351691.7342193043,346280.80357142864,5410.930647875674,3075
2025-05-23 06:07:00.000 UTC,349059.69065025,346215.205357143,2844.4852931070177,3624
2025-05-23 06:16:00.000 UTC,696745.3502962658,690658.2410714283,6087.109224837574,5087
2025-05-23 06:23:00.000 UTC,348357.2979749358,345232.48660714296,3124.811367792814,2710
2025-05-23 06:33:00.000 UTC,349150.7303393728,345519.419642857,3631.3106965158445,4636
2025-05-23 06:39:00.000 UTC,348173.95841867,345470.9330357145,2703.0253829554563,4130
2025-05-23 06:44:00.000 UTC,347824.2150045285,345617.34375000006,2206.87125452848,3813
2025-05-23 06:49:00.000 UTC,348394.44744589744,345732.54910714313,2661.8983387542717,4240
2025-05-23 06:53:00.000 UTC,346892.22373407974,345051.87053571426,1840.3531983654843,2592
2025-05-23 07:02:00.000 UTC,348444.8056443529,345308.8794642858,3135.9261800671215,3375
2025-05-23 07:16:00.000 UTC,350688.34737724444,346071.8660714285,4616.481305815898,3611
2025-05-23 07:24:00.000 UTC,349606.20870666543,346146.5267857145,3459.681920950981,4603
2025-05-23 07:52:00.000 UTC,352445.82958484616,345711.8169642857,6734.01262056045,4021
2025-05-23 07:56:00.000 UTC,349676.45692773187,345792.7276785714,3883.729249160448,2614
2025-05-23 08:01:00.000 UTC,695766.1230038127,691976.1607142858,3789.962289526887,7792
2025-05-23 08:26:00.000 UTC,354581.0658568778,346234.60267857154,8346.463178306252,3097
2025-05-23 08:28:00.000 UTC,696460.1402731705,692469.2053571428,3990.934916027689,5326
2025-05-23 08:31:00.000 UTC,348692.1830584451,346410.8839285713,2281.299129873815,2015
2025-05-23 08:35:00.000 UTC,349063.7555150326,346419.07589285716,2644.6796221754716,3106
2025-05-23 08:46:00.000 UTC,351383.20920075575,346555.7901785714,4827.419022184338,2679
2025-05-23 08:53:00.000 UTC,349566.623522,346562.5000000001,3004.123521999883,2996
2025-05-23 09:03:00.000 UTC,350378.6789559829,346591.61160714284,3787.0673488400616,3016
2025-05-23 09:22:00.000 UTC,352617.7979994477,347211.30357142864,5406.494428019044,3470
2025-05-23 09:27:00.000 UTC,350350.6230510571,347124.0357142857,3226.5873367714307,1735
2025-05-23 09:31:00.000 UTC,349597.43093079864,347194.2589285714,2403.1720022272248,2260
2025-05-23 09:36:00.000 UTC,349461.1198465721,347332.24107142846,2128.878775143659,3242
2025-05-23 09:37:00.000 UTC,348557.36246676743,347332.2410714285,1225.1213953388828,1795
2025-05-23 09:40:00.000 UTC,349386.5058695752,347322.8258928573,2063.6799767178895,4431
2025-05-23 09:57:00.000 UTC,353096.3221640851,347806.70089285716,5289.621271227941,4292
2025-05-23 10:17:00.000 UTC,357249.07116903574,346559.4241071427,10689.647061893036,4841
2025-05-23 10:41:00.000 UTC,713092.8049641195,693368.1517857142,19724.653178405162,8465
2025-05-23 11:25:00.000 UTC,359830.32925234904,346242.4151785715,13587.91407377752,4240
2025-05-23 11:27:00.000 UTC,352784.831255742,346242.4151785714,6542.416077170538,3092
2025-05-23 11:35:00.000 UTC,352373.0576333515,346304.88839285704,6068.169240494411,3563
2025-05-23 11:45:00.000 UTC,351423.8013059011,345719.55803571444,5704.2432701866965,3657
2025-05-23 11:55:00.000 UTC,347832.7861889571,342230.13392857136,5602.6522603857165,3701
2025-05-23 11:58:00.000 UTC,345518.8724290285,342230.1339285713,3288.738500457186,2352
2025-05-23 12:10:00.000 UTC,346576.731782322,339782.1830357143,6794.548746607719,3345
2025-05-23 12:19:00.000 UTC,682555.9871047422,675745.8303571428,6810.156747599295,5296
2025-05-23 12:34:00.000 UTC,345464.38092334114,338015.87499999994,7448.5059233411985,3602
2025-05-23 12:40:00.000 UTC,343730.0171425006,339788.6428571429,3941.374285357695,3204
2025-05-23 12:48:00.000 UTC,683164.6280285777,678589.4196428573,4575.2083857204625,5506
2025-05-23 12:56:00.000 UTC,348228.0798952103,339451.8303571429,8776.249538067372,3384
2025-05-23 12:57:00.000 UTC,340725.26244537195,339451.83035714284,1273.4320882291038,2556
2025-05-23 13:02:00.000 UTC,342104.0520940154,338891.08482142864,3212.967272586727,2750
2025-05-23 13:34:00.000 UTC,351598.75929306017,339833.004464286,11765.754828774223,3791
2025-05-23 13:37:00.000 UTC,346485.76838856726,341674.70535714284,4811.063031424381,3392
2025-05-23 13:40:00.000 UTC,345244.6806027912,341865.21875000006,3379.4618527911175,3380
2025-05-23 13:42:00.000 UTC,343905.5371075907,341865.21875000006,2040.3183575906892,3703
2025-05-23 13:52:00.000 UTC,345694.2721403868,341177.9107142857,4516.361426101147,3120
2025-05-23 14:10:00.000 UTC,351236.67653802,343307.4821428571,7929.194395162922,3647
2025-05-23 14:12:00.000 UTC,345640.8799304054,343307.4821428571,2333.397787548298,3423
2025-05-23 14:16:00.000 UTC,347046.7220103657,343522.1071428571,3524.6148675085356,4188
2025-05-23 14:26:00.000 UTC,348169.597343,343286.68750000006,4882.909842999914,3586
2025-05-23 14:29:00.000 UTC,345994.4746695778,343286.6875000002,2707.787169577581,4837
2025-05-23 14:30:00.000 UTC,344036.11543279665,342763.7008928572,1272.4145399394513,1539
2025-05-23 14:36:00.000 UTC,347318.56749189337,342772.8705357144,4545.696956178997,2715
2025-05-23 14:40:00.000 UTC,345225.77740102937,342775.5312500001,2450.246151029238,2869
2025-05-23 14:46:00.000 UTC,346253.18951221544,342650.37053571426,3602.8189765011275,2883
2025-05-23 14:47:00.000 UTC,343954.41341692186,342650.3705357142,1304.0428812076211,2432
2025-05-23 14:51:00.000 UTC,346097.1768902584,343397.64285714284,2699.5340331155107,2026
2025-05-23 15:01:00.000 UTC,347123.7717333558,342976.6875,4147.08423335588,2946
2025-05-23 15:10:00.000 UTC,344275.5290051113,341160.18303571426,3115.3459693970294,2474
2025-05-23 15:12:00.000 UTC,342902.0890695276,341160.18303571426,1741.9060338133133,551
